python-markupsafe 2.1.5-1
python-matplotlib-inline 0.1.6-4
python-merge3 0.0.14-2
python-mistune 1:3.0.2-1
python-more-itertools 10.2.0-1
python-msgpack 1.0.5-1
python-mutatormath 3.0.1-4
python-nest-asyncio 1.6.0-1
python-numpy 1.26.4-1
python-opengl 3.1.6-2
python-ordered-set 4.1.0-4
python-packaging 23.2-1
python-pandas 1.5.3-3
python-pandocfilters 1.5.1-1
python-paramiko 2.11.1-4
python-parso 1:0.8.3-2
python-patiencediff 0.2.14-2
python-pefile 2023.2.7-1
python-pexpect 4.9.0-1
python-pillow 10.2.0-2
python-pkginfo 1.9.6-2
python-platformdirs 4.2.0-1
python-pluggy 1.4.0-2
python-ply 3.11-12
python-poetry 1.8.2-1
python-poetry-core 1.9.0-3
python-poetry-plugin-export 1.5.0-1
python-prompt_toolkit 3.0.43-1
python-psutil 5.9.8-1
python-ptyprocess 0.7.0-5
python-pure-eval 0.2.2-3
python-pyclipper 1.3.0.post5-1
python-pycparser 2.21-5
python-pydantic 2.6.4-1
python-pydantic-core 1:2.16.3-1
python-pygments 2.17.2-1
python-pyliblo 0.10.0-11
python-pynacl 1.4.0-7
python-pyparsing 3.1.2-1
python-pyproject-hooks 1.0.0-5
python-pyqt5 5.15.10-1
python-pyqt5-sip 12.13.0-1
python-pyrsistent 0.19.3-3
python-pyserial 3.5-5
python-pytest 1:8.1.1-1
python-pytz 2024.1-1
python-pyzmq 25.1.2-1
python-rapidfuzz 3.6.2-1
python-rdflib 6.2.0-3
python-referencing 0.33.0-1
python-requests 2.31.0-1
python-requests-toolbelt 1.0.0-1
python-resolvelib 1.0.1-1
python-rpds-py 0.17.1-1
python-ruamel-yaml 0.18.5-1
python-ruamel.yaml.clib 0.2.8-1
python-scikit-build 0.17.6-2
python-secretstorage 3.3.3-3
python-setuptools 1:69.0.3-4
python-setuptools-scm 8.0.4-1
python-shellingham 1.5.4-1
python-shiboken2 5.15.13-1
python-six 1.16.0-8
python-soupsieve 2.5-1
python-stack-data 0.6.3-1
python-tinycss2 1.2.1-2
python-tomli 2.0.1-3
python-tomlkit 0.12.4-1
python-tornado 6.3.2-1
python-tqdm 4.66.2-1
python-traitlets 5.14.2-1
python-trove-classifiers 2024.3.25-1
python-typing_extensions 4.10.0-1
python-ufoprocessor 1.9.0-7
python-unicodedata2 15.1.0-1
python-urllib3 1.26.18-1
python-validate-pyproject 0.13-1
python-virtualenv 20.25.0-1
python-wcwidth 0.2.13-1
python-webencodings 0.5.1-10
python-wheel 0.43.0-1
python-yaml 6.0.1-2
python-zipp 3.17.0-1
python-zopfli 0.2.3-1
python-zstandard 0.22.0-1
qemu-base 8.2.2-2
qemu-common 8.2.2-2
qemu-img 8.2.2-2
qemu-system-x86 8.2.2-2
qemu-system-x86-firmware 8.2.2-2
qflipper 1.3.3-1
qflipper-debug 1.3.3-1
qpm 2.0.31.1-1
qpwgraph 0.6.2-1
qrencode 4.1.1-2
qt5-base 5.15.13+kde+r142-1
qt5-declarative 5.15.13+kde+r30-1
qt5-location 5.15.13+kde+r6-1
qt5-multimedia 5.15.13+kde+r2-1
qt5-svg 5.15.13+kde+r6-1
qt5-translations 5.15.13-1
qt5-webchannel 5.15.13+kde+r3-1
qt5-webengine 5.15.16-5
qt5-websockets 5.15.13+kde+r2-1
qt5-x11extras 5.15.13-1
qt6-5compat 6.6.2-2
qt6-base 6.6.2-4
qt6-declarative 6.6.2-1
qt6-multimedia 6.6.2-1
qt6-multimedia-ffmpeg 6.6.2-1
qt6-positioning 6.6.2-1
qt6-quick3d 6.6.2-1
qt6-quicktimeline 6.6.2-1
qt6-serialport 6.6.2-1
qt6-shadertools 6.6.2-1
qt6-svg 6.6.2-1
qt6-tools 6.6.2-2
qt6-translations 6.6.2-1
qt6-webchannel 6.6.2-1
qt6-webengine 6.6.2-1
qtcreator 12.0.2-3
quickemu 4.9.2-1
ragel 6.10-3
raptor 2.0.16-4
rasqal 1:0.9.33-7
rav1e 0.7.1-1
re2 1:20240301-2
readline 8.2.010-1
reaper 7.12-1
redland 1:1.0.17-9
reflector 2023-1
rhash 1.4.4-1
ripgrep 14.1.0-1
rsync 3.2.7-6
rtmpdump 1:2.4.r105.6f6bb13-1
rubberband 3.3.0-1
rustup 1.27.0-1
samplv1 0.9.34-1
samplv1-lv2 0.9.34-1
samplv1-standalone 0.9.34-1
sbc 2.0-1
scour 0.38.2-3
sdl12-compat 1.2.68-1
sdl2 2.30.1-1
sdl2_image 2.8.2-4
sdl2_mixer 2.8.0-1
sdl2_ttf 2.22.0-1
sdl_image 1.2.12-8
sdl_mixer 1.2.12-12
sdl_ttf 2.0.11-6
seabios 1.16.3-1
seatd 0.8.0-1
sed 4.9-3
serd 0.32.2-1
serf 1.3.10-1
shaderc 2023.8-1
shadow 4.15.1-1
shared-mime-info 2.4-1
shiboken6 6.6.2-2
slang 2.3.3-2
smbclient 4.20.0-1
snappy 1.1.10-1
socat 1.8.0.0-1
somafm-qt-git v0.1.r19.g0179f9c-1
somafm-qt-git-debug v0.1.r19.g0179f9c-1
sord 0.16.16-1
sound-theme-freedesktop 0.8-5
soundtouch 2.3.2-1
sox 14.4.2+r182+g42b3557e-4
spandsp 0.0.6-5
spectmorph 0.6.1-1
spectmorph-clap 0.6.1-1
spectmorph-lv2 0.6.1-1
spectmorph-tools 0.6.1-1
spectmorph-vst 0.6.1-1
speex 1.2.1-1
speexdsp 1.2.1-1
spice 0.15.2-1
spice-gtk 0.42-3
spice-protocol 0.14.4-1
spirv-tools 2023.6-1
sqlite 3.45.2-1
squashfs-tools 4.6.1-1
sratom 0.6.16-1
srt 1.5.3-1
steam 1.0.0.79-1
steam-native-runtime 1.0.0.75-3
subversion 1.14.2-13
sudo 1.9.15.p5-1
suitesparse 7.6.1-1
supercollider 3.13.0-4
svt-av1 2.0.0-1
svt-hevc 1.5.1-2
swh-plugins 0.4.17-5
swtpm 0.8.1-1
sxiv 26-1
synthv1 0.9.34-1
synthv1-lv2 0.9.34-1
synthv1-standalone 0.9.34-1
systemd 255.4-2
systemd-libs 255.4-2
systemd-sysvcompat 255.4-2
taglib 2.0-1
talloc 2.4.2-1
tar 1.35-2
tcl 8.6.14-2
tcpdump 4.99.4-1
tdb 1.4.10-1
terraform 1.7.5-1
tevent 1:0.16.1-1
texinfo 7.1-2
thunderbird 115.9.0-1
tinyxml 2.6.2-10
tk 8.6.14-2
tmux 3.4-4
tpm2-tss 4.0.1-1
traceroute 2.1.5-1
tracker3 3.7.1-1
tslib 1.23-1
ttf-dejavu 2.37+18+g9b5d1b2f-7
ttf-hack 3.003-6
twolame 0.4.0-3
tzdata 2024a-1
unarchiver 1.10.8-1
unshield 1.5.1-2
unzip 6.0-20
usbredir 0.13.0-1
usbutils 017-1
usd 24.03-1
util-linux 2.40-1
util-linux-libs 2.40-1
v4l-utils 1.26.1-1
vamp-plugin-sdk 2.10.0-2
vapoursynth R66-1
vde2 2.3.3-5
viber 21.8.0.11-1
vid.stab 1.1.1-1
vim 9.1.0151-2
vim-runtime 9.1.0151-2
virtiofsd 1.10.1-1
vlc 3.0.20-8
vmaf 3.0.0-1
vulkan-headers 1:1.3.279-1
vulkan-icd-loader 1.3.279-1
vulkan-intel 1:24.0.3-2
wavpack 5.7.0-1
wayland 1.22.0-1
webrtc-audio-processing-1 1.3-2
wget 1.24.5-1
which 2.21-6
whois 5.5.21-1
wildmidi 0.4.5-2
wine 9.5-1
winetricks 20240105-1
wireless-regdb 2024.01.23-1
wireplumber 0.5.0-2
wireshark-cli 4.2.4-1
wireshark-qt 4.2.4-1
wlroots 0.17.2-1
woff2 1.0.2-4
wolf-shaper 1.0.2-1
wolf-shaper-clap 1.0.2-1
wolf-shaper-dssi 1.0.2-1
wolf-shaper-lv2 1.0.2-1
wolf-shaper-standalone 1.0.2-1
wolf-shaper-vst 1.0.2-1
wolf-shaper-vst3 1.0.2-1
wolfssl 5.6.6-1
x264 3:0.164.r3108.31e19f9-1
x265 3.5-3
x42-plugins 20230915-1
x42-plugins-lv2 20230915-1
x42-plugins-standalone 20230915-1
xbitmaps 1.1.3-1
xcb-proto 1.16.0-1
xcb-util 0.4.1-1
xcb-util-cursor 0.1.5-1
xcb-util-errors 1.0.1-1
xcb-util-image 0.4.1-2
xcb-util-keysyms 0.4.1-4
xcb-util-renderutil 0.3.10-1
xcb-util-wm 0.4.2-1
xclip 0.13-4
xcompmgr 1.1.9-1
xdg-user-dirs 0.18-1
xdg-utils 1.2.1-1
xf86-input-libinput 1.4.0-1
xkeyboard-config 2.41-1
xorg-fonts-encodings 1.1.0-1
xorg-server 21.1.11-2
xorg-server-common 21.1.11-2
xorg-setxkbmap 1.3.4-1
xorg-xauth 1.1.3-1
xorg-xinit 1.4.2-1
xorg-xkbcomp 1.4.7-1
xorg-xmodmap 1.0.11-1
xorg-xprop 1.2.7-1
xorg-xrandr 1.5.2-1
xorg-xrdb 1.2.2-1
xorg-xset 1.2.5-1
xorg-xwayland 23.2.4-2
xorg-xwd 1.0.9-1
xorgproto 2024.1-1
xterm 390-1
xvidcore 1.3.7-2
xwallpaper 0.7.4-1
xxhash 0.8.2-1
xz 5.6.1-2
yabridge 5.1.0-3
yabridgectl 5.1.0-3
yaml-cpp 0.8.0-1
zbar 0.23.90-3
zenity 4.0.1-1
zeromq 4.3.5-2
zimg 3.0.5-1
zip 3.0-11
zix 0.4.2-2
zlib 1:1.3.1-1
zopfli 1.0.3-3
zram-generator 1.1.2-1
zsh 5.9-5
zstd 1.5.5-1
zsync 0.6.2-5
zvbi 0.2.42-1
zxing-cpp 2.2.1-1
